q = 7.1 ap
M(deg) w(deg) i(deg) de di(deg) da(ap)
-472.47533009901673 17.142857142857142 159.30645876881403 0.004165890859138131 1.106211573686441 1.0000000009942556
-112.19083970524899 17.142857142857142 150.571292823133 0.0034410590183716174 1.4283844014848255 1.000000241706569
-111.92906407638854 17.142857142857142 143.75067911710062 0.0028224032721500744 1.5878258454006269 1.0000005232397002
-111.68971284758413 17.142857142857142 137.89655112925416 0.0023115251231073074 1.6526803410494988 1.000000831595644
-111.47251328594562 17.142857142857142 132.64230997993997 0.0019105001177580241 1.6521075360410176 1.0000011544091154
-111.27720963159602 17.142857142857142 127.79972243542723 0.001619648239381663 1.602579648586118 1.0000014809323339
-111.1035625009228 17.142857142857142 123.25643128596953 0.0014329255723049797 1.5148689335532797 1.0000018019999828
-110.95134835112003 17.142857142857142 118.93852774018065 0.001333536608693957 1.396705987769325 1.000002109976089
-110.82035899967255 17.142857142857142 114.79386246305661 0.0012955885446361028 1.2540134291607647 1.000002398684445
-110.71040120150157 17.142857142857142 110.78355959584569 0.001292243472666703 1.0915588291026364 1.0000026633243853
-110.62129627633135 17.142857142857142 106.87726943862923 0.0013030302367149037 0.913335277805729 1.0000029003725974
-110.5528797891733 17.142857142857142 103.05030493967992 0.0013158945451354513 0.722801130835374 1.0000031074727636
-110.50500127955229 17.142857142857142 99.28179908667754 0.0013257424622759905 0.5230424196977698 1.0000032833135455
-110.47752404024473 17.142857142857142 95.5534441956585 0.0013321156192836238 0.31689586873481684 1.0000034274956653
-110.47032494311469 17.142857142857142 91.84857164522856 0.0013370997301680545 0.10713891095419681 1.0000035403885907
249.5167056891398 17.142857142857142 88.15142835477144 0.0013436251041811784 0.10457994026238528 1.0000036229773
249.48366416234776 17.142857142857142 84.44655580434151 0.001354134495548178 0.31423414856117876 1.0000036766988014
249.4306334463226 17.142857142857142 80.71820091332248 0.0013697014373124244 0.5201994308832542 1.0000037032689189
249.35768316193236 17.142857142857142 76.94969506032008 0.0013897833947665865 0.719717826408535 1.000003704497967
249.26486952301047 17.142857142857142 73.12273056137077 0.0014127782811210838 0.9099883136010603 1.0000036820956015
249.15223522939883 17.142857142857142 69.21644040415431 0.0014374759160791844 1.0879706398736426 1.0000036374630994
249.01980931128503 17.142857142857142 65.20613753694339 0.0014654788917506697 1.2502600198057305 1.0000035714722157
248.86760692525615 17.142857142857142 61.06147225981936 0.0015046659300186405 1.392921681400431 1.0000034842286925
248.6956290967147 17.142857142857142 56.74356871403049 0.0015733288320489791 1.5112467945255057 1.000003374818131
248.50386240915088 17.142857142857142 52.20027756457278 0.0017029470886614853 1.5993656253668265 1.0000032410320192
