q = 9.2 ap
M(deg) w(deg) i(deg) de di(deg) a(ap)
-184.00586284051013 17.142857142857142 159.30645876881403 0.0022076556264428466 0.7446580869106965 1.0000009834371992
-183.8036325271552 17.142857142857142 150.571292823133 0.0018168486620968555 0.9624273994847059 1.00000092616669
-183.61591451061173 17.142857142857142 143.75067911710062 0.001487879805694805 1.0707952906892004 1.000000871559716
-183.44259582934382 17.142857142857142 137.89655112925416 0.0012204678109013984 1.11544599290115 1.0000008197497308
-183.2835709308091 17.142857142857142 132.64230997993997 0.0010141124085675534 1.115907393721844 1.0000007708991785
-183.13874158126774 17.142857142857142 127.79972243542723 0.0008666565526216883 1.083208470960471 1.00000072519625
-183.0080167886432 17.142857142857142 123.25643128596953 0.0007721120388733395 1.0245671081767838 1.0000006828521923
-182.89131273662903 17.142857142857142 118.93852774018065 0.000719523517375572 0.9451719017168778 1.0000006440980738
-182.78855273113734 17.142857142857142 114.79386246305661 0.0006949579634049079 0.8490082346422267 1.0000006091820113
-182.69966715530705 17.142857142857142 110.78355959584569 0.0006854988307693795 0.7392949924955393 1.0000005783661041
-182.62459343841545 17.142857142857142 106.87726943862923 0.000681999324049929 0.6187388036461701 1.000000551923659
-182.56327603425646 17.142857142857142 103.05030493967992 0.0006794917835069004 0.48969404503796427 1.0000005301362977
-182.51566641074015 17.142857142857142 99.28179908667754 0.000676293092066077 0.35427132233967196 1.0000005132912733
-182.48172305207993 17.142857142857142 95.5534441956585 0.0006728386641176521 0.2144209199765195 1.000000501678784
-182.4614114685263 17.142857142857142 91.84857164522856 0.000670629468009157 0.07208138210998095 1.0000004955893047
177.54529577715823 17.142857142857142 88.15142835477144 0.0006713489800978076 0.07177116054944799 1.0000004953111767
177.53841903672594 17.142857142857142 84.44655580434151 0.0006761804249521357 0.2140827350181986 1.0000005011280308
177.5179715291111 17.142857142857142 80.71820091332248 0.0006854223209688373 0.3538825264976752 1.000000513316558
177.48395928061018 17.142857142857142 76.94969506032008 0.0006985181315267674 0.4892380871409698 1.0000005321440952
