q = 1.2999999999999998 ap
M(deg) w(deg) i(deg) de di(deg) da(ap)
-33.620904738316526 17.142857142857142 159.30645876881403 0.8299719693130373 22.858993918478255 2.6943606969604295
-38.55603210759471 17.142857142857142 150.571292823133 0.8208343797606117 30.13314964377638 2.5296838494836247
-45.04170116689313 17.142857142857142 143.75067911710062 0.8133598185952512 34.22718400458724 2.3320182646520258
-52.418767896568525 17.142857142857142 137.89655112925416 0.8103587567190577 36.5862135122663 2.132183492321439
-60.16027829678247 17.142857142857142 132.64230997993997 0.8137343279928019 37.847742624239935 1.9479921139837053
-67.8714469957033 17.142857142857142 127.79972243542723 0.8243057900276205 38.33316132979048 1.7872325091521566
-75.25413927804588 17.142857142857142 123.25643128596953 0.8417196835594036 38.17778128267363 1.652207903093496
-82.06884134047009 17.142857142857142 118.93852774018065 0.8647135002617117 37.37329053948082 1.5423308816033054
-88.10068707357057 17.142857142857142 114.79386246305661 0.8913158404790175 35.76370914516623 1.4562346836673734
-93.12428058555584 17.142857142857142 110.78355959584569 0.9190352034080335 32.96851408136537 1.3927501446637407
-96.85715133422119 17.142857142857142 106.87726943862923 0.9449587492111523 28.365277123241036 1.351614124785106
-98.88945189467924 17.142857142857142 103.05030493967992 0.9656959998399273 22.32308193268352 1.3340547246962884
-98.57841337138139 17.142857142857142 99.28179908667754 0.9772716118961667 27.050067711723372 1.3437165067616956
-94.90561724328089 17.142857142857142 95.5534441956585 0.9750738203223497 52.33351043604904 1.3883927648062668
-86.32440308775874 17.142857142857142 91.84857164522856 0.9542950178834586 73.80004081178755 1.4836527507235195
-70.69667893207259 17.142857142857142 88.15142835477144 0.911859069903012 84.97115099558445 1.6618776467355845
-45.55447618257552 17.142857142857142 84.44655580434151 0.8524510640636381 90.25120937853785 1.9983627411230782
-8.909808090281453 17.142857142857142 80.71820091332248 0.803935861723812 92.67940195475673 2.7078813383197833
39.88519271316653 17.142857142857142 76.94969506032008 0.8381979089981801 93.90945073568057 4.736022346394619
100.18273518278626 17.142857142857142 73.12273056137077 0.9922643314382945 95.722136500453 38.73689954021168
170.11520750826372 17.142857142857142 69.21644040415431 1.2061946940457262 95.27857343817261 -4.178096598199136
245.16434837629214 17.142857142857142 65.20613753694339 2.280201631303861 95.58486478443854 -1.7283719339302241
316.8523306411743 17.142857142857142 61.06147225981936 3.672534790058006 97.24458966109829 -1.0499846459003477
375.0491751809873 17.142857142857142 56.74356871403049 4.609197504131463 99.76942895388038 -0.7727836911605779
413.04157642939623 17.142857142857142 52.20027756457278 4.422827673434589 103.10774471792479 -0.6623289960045385
429.8122800574712 17.142857142857142 47.35769002006005 2.8562327785425676 106.40060885816547 -0.6602829829893477
428.796988881345 17.142857142857142 42.10344887074584 1.070393679405004 49.15015684748671 -0.7803492232073717
416.21435477670525 17.142857142857142 36.24932088289939 3.5453070943802465 48.47597722353804 -1.1680395244427737
399.0800623888648 17.142857142857142 29.42870717686701 8.044842688231995 34.3497508128928 -4.429049094040488
383.1800054164958 17.142857142857142 20.693541231185957 4.5964182249929815 49.680840986420236 -3.3741854030560354
-110.66760258266626 34.285714285714285 159.30645876881403 0.7990060343101799 28.471596255380884 2.1412054193497188
-95.62088964591405 34.285714285714285 150.571292823133 0.8104735405463619 38.05201698234082 2.299781523576377
-83.8280584258767 34.285714285714285 143.75067911710062 0.8182884800937777 43.69142431815195 2.4055503202955695
-74.23830788574523 34.285714285714285 137.89655112925416 0.8238211913778757 46.97352330712325 2.4619148352192086
-66.17132765777022 34.285714285714285 132.64230997993997 0.8282783313526251 48.62754951223207 2.478536132168101
-59.14312934123865 34.285714285714285 127.79972243542723 0.8326399722454794 49.10309244204932 2.46787933033224
-52.78472165491264 34.285714285714285 123.25643128596953 0.8376449019950528 48.7110294782281 2.4422221692650257
-46.79547743607651 34.285714285714285 118.93852774018065 0.843745966563661 47.67407157796748 2.4124370862145987
-40.912845882915086 34.285714285714285 114.79386246305661 0.851067693902679 46.1623293282071 2.387844828642392
-34.8907412152995 34.285714285714285 110.78355959584569 0.8593973063465684 44.336591550942046 2.376668811005022
-28.48272890527239 34.285714285714285 106.87726943862923 0.8681915746001342 42.4021992966388 2.387075667192897
-21.42781426627185 34.285714285714285 103.05030493967992 0.876619767764178 40.67534933660625 2.4287052188472256
-13.4375308922403 34.285714285714285 99.28179908667754 0.8837455265624997 39.63271920153419 2.5147725135311316
-4.183581101740442 34.285714285714285 95.5534441956585 0.8887541595893441 39.82547393413271 2.666438739233114
6.714300568042996 34.285714285714285 91.84857164522856 0.8917100301049666 41.597078858829114 2.9211160173877935
