q = 1.4999999999999991 ap
M(deg) w(deg) i(deg) de di(deg) a(ap)
-204.02789533628476 17.142857142857142 159.30645876881403 0.05986850640076622 14.121309615873257 1.0043779773973018
-201.90195730680037 17.142857142857142 150.571292823133 0.11038429615180087 17.786759556860414 1.0036415667196876
-200.6386969767614 17.142857142857142 143.75067911710062 0.1709335550420417 18.59392803390047 0.9951631881515305
-200.03405820262844 17.142857142857142 137.89655112925416 0.23794699451819884 17.44156967674751 0.9861721372965468
-199.95220953530514 17.142857142857142 132.64230997993997 0.30315336857363145 14.87552582099925 0.9815732104627584
-200.29633494840218 17.142857142857142 127.79972243542723 0.35981021902108534 11.306568941246404 0.9840204462638406
-200.99345299273128 17.142857142857142 123.25643128596953 0.4038862827850983 7.121265049047127 0.9948728453807937
-201.9860752741885 17.142857142857142 118.93852774018065 0.43330668503526065 3.2399835583211027 1.0150485518404209
-203.22737127850326 17.142857142857142 114.79386246305661 0.44714807365837655 4.455678258050785 1.0455556263667471
-204.67820827815189 17.142857142857142 110.78355959584569 0.4451301348197371 9.053035549865413 1.0878515643815112
-206.3052333365605 17.142857142857142 106.87726943862923 0.4274721634383448 13.795932998076786 1.1441432822644824
151.92044330713455 17.142857142857142 103.05030493967992 0.3949643351974824 18.193874865379996 1.2178462554575598
150.02420418795975 17.142857142857142 99.28179908667754 0.3494758949527045 22.06136886766841 1.3142379996203537
148.02865552959045 17.142857142857142 95.5534441956585 0.2952442596032187 25.31786008909239 1.4417141093706318
145.95421214149098 17.142857142857142 91.84857164522856 0.242596984138067 27.952813330769924 1.6141196463604828
143.81958418221862 17.142857142857142 88.15142835477144 0.2156195873807282 30.003941679711584 1.8557225281438692
141.6421963161664 17.142857142857142 84.44655580434151 0.2470195177090568 31.540820179151314 2.2128843243277942
139.4385600296399 17.142857142857142 80.71820091332248 0.34007677493808736 32.659603617713806 2.786531484512754
137.22461446346446 17.142857142857142 76.94969506032008 0.47739747182108827 33.50367517131845 3.8463329866278277
135.01604826937557 17.142857142857142 73.12273056137077 0.6531091270116971 34.41272359541482 6.440799740765457
132.82861376486414 17.142857142857142 69.21644040415431 0.8748342522800434 35.733324010073666 23.016276155914255
130.67844459558953 17.142857142857142 65.20613753694339 1.257795571788293 34.10976380956208 -16.482675641971184
128.58238901370052 17.142857142857142 61.06147225981936 1.8212485743933469 31.90235212987298 -6.4609151364211845
126.55837280355868 17.142857142857142 56.74356871403049 2.4738699713043655 29.6453483813019 -4.107765857776821
124.62580905132113 17.142857142857142 52.20027756457278 3.1714888633729275 27.32902777027139 -3.039552062551661
122.8060767858019 17.142857142857142 47.35769002006005 3.894913795497185 24.883962869805433 -2.422374381819795
