q = 6.699999999999999 ap
M(deg) w(deg) i(deg) de di(deg) a(ap)
25.503865545257035 17.142857142857142 159.30645876881403 0.004806008167862226 1.2083860303205305 1.0000022574642764
25.83097565771004 17.142857142857142 150.571292823133 0.0039863643423101915 1.5596977443264537 1.0000023380057546
26.133954488094233 17.142857142857142 143.75067911710062 0.00328637318665962 1.733123458863691 1.000002718972647
26.413106463924144 17.142857142857142 137.89655112925416 0.0027068493788009835 1.8032258546463504 1.0000033866494282
26.66871334018576 17.142857142857142 132.64230997993997 0.0022482986438150483 1.801927293279109 1.0000043221454347
26.90103492494442 17.142857142857142 127.79972243542723 0.0019085993685025381 1.7472649042695931 1.0000055018133793
27.110309739563878 17.142857142857142 123.25643128596953 0.0016789841126286804 1.6510334102973425 1.0000068976723564
27.29675561645152 17.142857142857142 118.93852774018065 0.0015407638197903288 1.5216936899910116 1.000008477832362
27.460570248203513 17.142857142857142 114.79386246305661 0.001467237227487586 1.365723078289127 1.0000102069172063
27.60193168369888 17.142857142857142 110.78355959584569 0.0014309658800249862 1.188330315951462 1.0000120464836018
27.72099877311065 17.142857142857142 106.87726943862923 0.0014106621113766156 0.9938724855195288 1.000013955435038
27.81791157382061 17.142857142857142 103.05030493967992 0.0013937103259377417 0.7861179258990337 1.0000158904286205
27.892791707872735 17.142857142857142 99.28179908667754 0.001375293708118259 0.5684249115788704 1.0000178062747371
27.94574268200653 17.142857142857142 95.5534441956585 0.0013563434497349197 0.3438796716709398 1.0000196563285537
27.976850166656053 17.142857142857142 91.84857164522856 0.0013413885928941962 0.11554570743513216 1.000021392874009
387.98618223724753 17.142857142857142 88.15142835477144 0.0013364592722714416 0.11514658274061339 1.000022967500513
387.9737895776316 17.142857142857142 84.44655580434151 0.0013470356587684173 0.34325730571527074 1.0000243314735957
387.9397056468935 17.142857142857142 80.71820091332248 0.0013763569305393084 0.5673768421585114 1.0000254361007481
27.883946810002 17.142857142857142 76.94969506032008 0.0014247189387843267 0.7844771664843375 1.0000262330950682
27.806512430012525 17.142857142857142 73.12273056137077 0.00149022810009402 0.9915255242578273 1.0000266749388802
