q = 1.8999999999999995 ap
M(deg) w(deg) i(deg) de di(deg) da(ap)
-30.869789958252813 17.142857142857142 159.30645876881403 0.24148331708790505 9.789647083956314 1.076017971857999
-29.745252709538786 17.142857142857142 150.571292823133 0.24573451929649445 13.02843740251241 1.103676194713673
-28.738374311090976 17.142857142857142 143.75067911710062 0.24968510994758603 14.931959552389765 1.129835644561361
-27.819997987342667 17.142857142857142 137.89655112925416 0.2535135911133571 16.04325460038171 1.154087866642271
-26.969032358020225 17.142857142857142 132.64230997993997 0.25731969248065223 16.590974405920207 1.1761819879416004
-26.170915935087297 17.142857142857142 127.79972243542723 0.2611469318362255 16.703324169877188 1.196037298604787
-25.416171537962565 17.142857142857142 123.25643128596953 0.2650343228763304 16.464409473361382 1.2136660579123313
-24.69913139981876 17.142857142857142 118.93852774018065 0.26899030940806523 15.935105296613209 1.2291982485813253
-24.016872348082185 17.142857142857142 114.79386246305661 0.27299427135073057 15.164137144682789 1.2428451746837537
-23.36836742285307 17.142857142857142 110.78355959584569 0.276980571760078 14.19657886488874 1.2548935695250205
-22.753838464466256 17.142857142857142 106.87726943862923 0.280854901219945 13.083229872463003 1.2656998908174324
-22.174282623591 17.142857142857142 103.05030493967992 0.2844112436428246 11.895210439966151 1.2756928959538951
-21.63114185834007 17.142857142857142 99.28179908667754 0.2873489001930281 10.750749150114707 1.2854314964170317
-21.1260855137141 17.142857142857142 95.5534441956585 0.2892484221360586 9.856814857996048 1.2956140976420571
-20.66087972866331 17.142857142857142 91.84857164522856 0.2895041819707428 9.543711817198176 1.3072162831895813
-20.237322086397334 17.142857142857142 88.15142835477144 0.2872827123332139 10.196744873552904 1.3217281580727447
-19.85722462835723 17.142857142857142 84.44655580434151 0.28168983229925376 12.05131428697587 1.3414893119841522
-19.522432585301203 17.142857142857142 80.71820091332248 0.27231998215840575 15.11997300008019 1.3707173368824173
-19.234869747076832 17.142857142857142 76.94969506032008 0.26243350650757 19.354432498005522 1.4178709356295038
-18.996604274084216 17.142857142857142 73.12273056137077 0.2723621385974186 24.777031058598066 1.5030981148066034
-18.809931047698374 17.142857142857142 69.21644040415431 0.37826578290106433 31.51854815779946 1.6907609415490195
341.3225315406732 17.142857142857142 65.20613753694339 0.7624297685695575 40.877651827578596 2.392193038149796
341.3977309949355 17.142857142857142 61.06147225981936 13.313463662083754 54.34994145510584 -6.794543879700436
-18.587944286111394 17.142857142857142 56.74356871403049 37.58575462408286 64.7503751615393 -2.438578147350805
-18.63880613245192 17.142857142857142 52.20027756457278 151.38932861075708 166.25621508760614 -0.19469247444292626
-18.76002666991128 17.142857142857142 47.35769002006005 187.23583982902795 100.25774161541702 -0.15240810251294068
-18.957821318536887 17.142857142857142 42.10344887074584 21.302832478347074 100.67371208223945 -4.851140956633517
-19.239660027613027 17.142857142857142 36.24932088289939 230.7563627609073 102.30829026114979 -0.41542621327308504
-19.614513592108192 17.142857142857142 29.42870717686701 138.73788796807625 60.91131095563036 -0.6347681069031282
-20.09314372124931 17.142857142857142 20.693541231185957 9.469114403542477 167.45428318237038 -8.49282653736078
-45.03910004141094 34.285714285714285 159.30645876881403 0.220637399259029 12.255738044506465 1.0733366906261723
-42.052663699176136 34.285714285714285 150.571292823133 0.20151162433188066 15.797159295174815 1.104841000278667
-39.07041040815575 34.285714285714285 143.75067911710062 0.18554120037128782 17.542405293808674 1.131873571573277
-36.142470389916255 34.285714285714285 137.89655112925416 0.17250019502180028 18.269751286584704 1.1542841509709387
-33.30391315901248 34.285714285714285 132.64230997993997 0.16223582353457933 18.320468878180552 1.172132821368952
-30.577780419532555 34.285714285714285 127.79972243542723 0.15470656984914283 17.88951351283583 1.185651818617004
-27.97796786168092 34.285714285714285 123.25643128596953 0.14995045874968316 17.10339482427412 1.195157013446068
