q = 8.3 ap
M(deg) w(deg) i(deg) de di(deg) a(ap)
-228.73123396041126 17.142857142857142 159.30645876881403 0.00284313540562242 0.8714402894822725 1.0000012687452564
-228.49765558292833 17.142857142857142 150.571292823133 0.0023432666970495336 1.1259051706527734 1.0000009800794718
-228.28131090069735 17.142857142857142 143.75067911710062 0.0019205233387945986 1.2522797680831546 1.0000006914894193
-228.08205188670118 17.142857142857142 137.89655112925416 0.0015749838070533608 1.3041057133692606 1.0000004042856814
-227.8997418947852 17.142857142857142 132.64230997993997 0.0013066061235991033 1.3042784820884261 1.0000001198497197
-227.7342555175545 17.142857142857142 127.79972243542723 0.0011134919699689837 1.2657300693522422 0.9999998396181033
-227.58547845934152 17.142857142857142 123.25643128596953 0.0009890177511701764 1.1969216217934913 0.9999995650674446
-227.45330743977348 17.142857142857142 118.93852774018065 0.0009199470661955692 1.103931831628304 0.9999992977006953
-227.33765011085447 17.142857142857142 114.79386246305661 0.0008885522246880631 0.9914255016998426 0.9999990390343301
-227.2384250030786 17.142857142857142 110.78355959584569 0.0008778218300225892 0.8631657980378799 0.999998790586715
-227.1555614873053 17.142857142857142 106.87726943862923 0.0008754020420985533 0.722312590841035 0.9999985538675439
-227.08899976095708 17.142857142857142 103.05030493967992 0.0008744060392072163 0.571610270935065 0.9999983303684883
-227.03869085614826 17.142857142857142 99.28179908667754 0.0008723479648835994 0.4135149964676995 0.9999981215549343
-227.0045966652618 17.142857142857142 95.5534441956585 0.000869639424392766 0.25029174880590427 0.9999979288586875
-226.98668999338378 17.142857142857142 91.84857164522856 0.0008682128063890687 0.08417524299344475 0.999997753671799
133.01504537152888 17.142857142857142 88.15142835477144 0.0008703552785117637 0.08359608641571262 0.9999975973413642
133.0006145629235 17.142857142857142 84.44655580434151 0.0008777815210663077 0.2496592814371294 0.9999974611652336
132.97001151963545 17.142857142857142 80.71820091332248 0.0008910667405326375 0.4127848733700503 0.999997346388423
132.9232188424679 17.142857142857142 76.94969506032008 0.0009096024805603244 0.5707486540648312 0.999997254200478
132.86020763163066 17.142857142857142 73.12273056137077 0.0009321601375701477 0.7213027625726778 0.9999971857332982
132.78093729205096 17.142857142857142 69.21644040415431 0.0009580358610418314 0.8620128657807156 0.999997142059657
132.68535531784227 17.142857142857142 65.20613753694339 0.0009887124540929261 0.9901600120342323 0.9999971241920044
132.57339704592283 17.142857142857142 61.06147225981936 0.0010299423182937866 1.1026119010479836 0.9999971330816594
132.44498538106689 17.142857142857142 56.74356871403049 0.0010938352932079 1.1956329872346605 0.9999971696180951
132.3000304892209 17.142857142857142 52.20027756457278 0.0011996884734049257 1.2645831686971782 0.9999972346282743
132.13842946125172 17.142857142857142 47.35769002006005 0.0013717435250131854 1.3034011442801228 0.9999973288757229
131.96006593829281 17.142857142857142 42.10344887074584 0.001634026492900149 1.3036289614368968 0.9999974530592587
131.76480970466946 17.142857142857142 36.24932088289939 0.0020060585670545663 1.252311704452846 0.9999976078108613
131.55251623660953 17.142857142857142 29.42870717686701 0.0025025773663945395 1.1264804460001518 0.9999977936931363
131.32302621654347 17.142857142857142 20.693541231185957 0.003135922851853263 0.8724000212076652 0.9999980111948512
-228.86993396346637 34.285714285714285 159.30645876881403 0.0026099195733846605 0.8779661236994809 1.0000006206070922
-228.68591217203706 34.285714285714285 150.571292823133 0.002044660664594222 1.1329446175862963 1.000000393194044
-228.5146955690921 34.285714285714285 143.75067911710062 0.0017334262357400247 1.2586057890108018 1.0000001749469125
-228.35628087963653 34.285714285714285 137.89655112925416 0.0016381488187095427 1.3091636480286344 0.9999999670282573
-228.2106708149236 34.285714285714285 132.64230997993997 0.001667877281053295 1.3078294022495183 0.9999997703701898
-228.07787415754234 34.285714285714285 127.79972243542723 0.0017326332103597371 1.2677171956589386 0.9999995856964672
-227.95790585200788 34.285714285714285 123.25643128596953 0.0017772698139623068 1.197402014508559 0.9999994135450117
-227.85078711429722 34.285714285714285 118.93852774018065 0.0017763673786994289 1.1030353718286146 0.9999992542906314
