q = 8.1 ap
M(deg) w(deg) i(deg) de di(deg) da(ap)
35.76465436519996 17.142857142857142 159.30645876881403 0.0030193175396829555 0.90449779890004 1.0000017496558908
36.00547704426488 17.142857142857142 150.571292823133 0.00249059365291731 1.1685075379550196 1.000001492760533
36.22845471925967 17.142857142857142 143.75067911710062 0.00204306879217012 1.2995496756825882 1.0000012547693553
36.43374401316342 17.142857142857142 137.89655112925416 0.001676855934174396 1.3532193248699387 1.0000010357510805
36.62149065356478 17.142857142857142 132.64230997993997 0.0013919169837442829 1.3532926314577476 1.0000008354980696
36.7918297405126 17.142857142857142 127.79972243542723 0.0011862593304050367 1.3131993730088924 1.0000006535453698
36.94488599881739 17.142857142857142 123.25643128596953 0.001052963693773193 1.2417258306141767 1.0000004891912848
37.080774001613065 17.142857142857142 118.93852774018065 0.000978207376761342 1.1451833105460514 1.0000003415199852
37.19959838476539 17.142857142857142 114.79386246305661 0.000943415234409484 1.0284139705852757 1.00000020942486
37.30145403581767 17.142857142857142 110.78355959584569 0.0009306620477895657 0.8953228393421149 1.0000000916333598
37.38642626936263 17.142857142857142 106.87726943862923 0.0009268447845793078 0.7491877109775986 0.999999986732491
37.45459098419903 17.142857142857142 103.05030493967992 0.0009246092519103897 0.5928542696791835 0.9999998931951207
37.506014805174104 17.142857142857142 99.28179908667754 0.0009212817119301582 0.42886833246013356 0.999999809406672
37.54075520944731 17.142857142857142 95.5534441956585 0.0009173082182233433 0.2595768577821465 0.9999997336922921
37.55886063761086 17.142857142857142 91.84857164522856 0.0009148060158761221 0.08729707319599152 0.9999996643441563
397.5603705885041 17.142857142857142 88.15142835477144 0.0009163191793524694 0.0867082748990213 0.9999995996492674
397.54531570231137 17.142857142857142 84.44655580434151 0.0009238088253917072 0.25892504416101714 0.9999995379169815
397.5137178255299 17.142857142857142 80.71820091332248 0.000938014593879451 0.4281003759078662 0.9999994775069471
397.4655900652221 17.142857142857142 76.94969506032008 0.0009583766474196624 0.5919291071334499 0.999999416857108
397.4009368265941 17.142857142857142 73.12273056137077 0.000983622224951439 0.7480837506650441 0.9999993545115599
37.31975383597691 17.142857142857142 69.21644040415431 0.0010129872136633732 0.8940433417711379 0.9999992891489266
37.22202815058273 17.142857142857142 65.20613753694339 0.0010479888415107239 1.0269912288649103 0.9999992196106043
37.10773815176938 17.142857142857142 61.06147225981936 0.001094630330452906 1.143681190872364 0.9999991449296249
36.97685352403222 17.142857142857142 56.74356871403049 0.001165593421537504 1.2402400089593888 0.9999990643597525
36.82933521700406 17.142857142857142 52.20027756457278 0.0012811183768099187 1.31185427807763 0.9999989774052443
36.66513539333661 17.142857142857142 47.35769002006005 0.0014667279842796358 1.3522335151106857 0.9999988838513754
36.48419735481757 17.142857142857142 42.10344887074584 0.0017479507349720661 1.3525966909312181 0.9999987837961515
36.286455457593355 17.142857142857142 36.24932088289939 0.0021458655214014665 1.2994905080642594 0.9999986776829136
36.07183500091245 17.142857142857142 29.42870717686701 0.002676697559405606 1.1690595862702506 0.9999985663349126
35.84025210069351 17.142857142857142 20.693541231185957 0.0033541974130319296 0.9054976229281849 0.9999984509915237
35.79660418943219 34.285714285714285 159.30645876881403 0.002773925519951027 0.9114513641182731 1.0000011419081447
35.982182257462114 34.285714285714285 150.571292823133 0.0021760633032984968 1.175987549522104 1.0000009574100714
36.15445486700717 34.285714285714285 143.75067911710062 0.0018464029308893676 1.306247090200673 1.0000008075288007
36.313495934277896 34.285714285714285 137.89655112925416 0.001744403473563334 1.3585457716739207 1.00000068969767
36.4593759851328 34.285714285714285 132.64230997993997 0.0017743638532488548 1.3569979607261031 1.0000006012476232
36.59216221913998 34.285714285714285 127.79972243542723 0.0018416077781369428 1.31522821105591 1.0000005394413105
36.711918575020505 34.285714285714285 123.25643128596953 0.0018878933302398475 1.2421441864141538 1.0000005015010136
36.81870579000282 34.285714285714285 118.93852774018065 0.0018862319013021836 1.144134510125293 1.0000004846309756
36.91258146084937 34.285714285714285 114.79386246305661 0.001827816327752447 1.0260895679314883 1.000000486034802
36.993600100508885 34.285714285714285 110.78355959584569 0.0017137797716604822 0.8919422808741986 1.0000005029286787
37.061813194373485 34.285714285714285 106.87726943862923 0.0015513984873196795 0.744983759071645 1.0000005325508632
37.11726925428963 34.285714285714285 103.05030493967992 0.001353180428105747 0.5880629509096695 1.000000572168069
37.16001387011377 34.285714285714285 99.28179908667754 0.0011385939035161575 0.42372439921763755 1.000000619078989
37.19008976028298 34.285714285714285 95.5534441956585 0.0009395884835593329 0.2543259715816496 1.0000006706160782
37.207536820023144 34.285714285714285 91.84857164522856 0.0008086909955656167 0.08241599037574254 1.000000724144898
397.21239216755794 34.285714285714285 88.15142835477144 0.0008057862014964167 0.09236942191172155 1.0000007770626604
397.2046901882634 34.285714285714285 84.44655580434151 0.0009374926696485633 0.263998280226131 1.0000008267955494
37.18446257723388 34.285714285714285 80.71820091332248 0.0011494524440258292 0.43270030478851956 1.0000008707953982
37.1517383788128 34.285714285714285 76.94969506032008 0.0013870041186017017 0.5960172170239257 1.0000009065365278
37.10654402462154 34.285714285714285 73.12273056137077 0.0016146298413782837 0.7516311152871891 1.0000009315124787
37.0489033678531 34.285714285714285 69.21644040415431 0.0018090201599515628 0.8970466312421079 1.0000009432338703
36.978837716953215 34.285714285714285 65.20613753694339 0.0019533032098741376 1.0294754433817082 1.0000009392269422
36.89636586420684 34.285714285714285 61.06147225981936 0.0020351011896672677 1.1456987874116908 1.0000009170345532
36.80150411303798 34.285714285714285 56.74356871403049 0.002047434221006092 1.2418679337501544 1.00000087421888
36.6942663007659 34.285714285714285 52.20027756457278 0.001993070911860895 1.313188926541099 1.0000008083678047
36.57466381898357 34.285714285714285 47.35769002006005 0.001895402492510896 1.3533829878304735 1.000000717104661
36.442705628365516 34.285714285714285 42.10344887074584 0.001820723631000681 1.3536689187662656 1.0000005981035165
36.29839827141568 34.285714285714285 36.24932088289939 0.0019012374906138645 1.3005740880467853 1.0000004491098335
36.14174588055904 34.285714285714285 29.42870717686701 0.0022918722454721373 1.170188958148475 1.0000002679692084
35.972750176592584 34.285714285714285 20.693541231185957 0.0030604240543964448 0.9065703859960661 1.0000000526648107
35.94400596128259 51.42857142857143 159.30645876881403 0.002404575591037846 0.9205139362701668 1.0000000860467093
36.12214640704531 51.42857142857143 150.571292823133 0.001670465029209975 1.1857179326049814 0.9999999846096351
