q = 9.1 ap
M(deg) w(deg) i(deg) de di(deg) da(ap)
-227.11923874059102 17.142857142857142 159.30645876881403 0.0022689821202328897 0.7571985897278117 1.000001210331742
-226.91594314618175 17.142857142857142 150.571292823133 0.0018674262750732022 0.9786035725410686 1.0000009513183388
-226.7275227198299 17.142857142857142 143.75067911710062 0.0015291167788799192 1.0887597263666808 1.0000007030096043
-226.55387220628725 17.142857142857142 137.89655112925416 0.00125380247326987 1.1341273017595948 1.000000465516287
-226.39489432316037 17.142857142857142 132.64230997993997 0.0010410456900878061 1.1345666382268373 1.000000238948525
-226.25049967298435 17.142857142857142 127.79972243542723 0.0008887714112986887 1.1012945541008317 1.0000000234148843
-226.12060666857957 17.142857142857142 123.25643128596953 0.0007910205651587721 1.0416516708359929 0.9999998190208862
-226.00514146982434 17.142857142857142 118.93852774018065 0.0007366968695893124 0.9609144987077773 0.9999996258679669
-225.90403793659604 17.142857142857142 114.79386246305661 0.0007115240231325428 0.8631355784090481 0.999999444052171
-225.8172375893604 17.142857142857142 110.78355959584569 0.0007021634990844442 0.7515876514002356 0.9999992736631024
-225.74468958579848 17.142857142857142 106.87726943862923 0.0006991176345391976 0.6290222503397264 0.9999991147829178
-225.68635070828233 17.142857142857142 103.05030493967992 0.0006971977415434479 0.49783244578110264 0.9999989674850944
-225.64218536296437 17.142857142857142 99.28179908667754 0.0006946134711646008 0.36016317108112206 0.9999988318337397
-225.6121655930489 17.142857142857142 95.5534441956585 0.0006917675669857607 0.21799598776137338 0.9999987078826378
-225.59627110253544 17.142857142857142 91.84857164522856 0.0006901660683142225 0.07329853616093511 0.9999985956744533
134.40551070659274 17.142857142857142 88.15142835477144 0.0006915070444909426 0.07292413890592188 0.9999984952400294
134.39318468377604 17.142857142857142 84.44655580434151 0.0006969789245223781 0.21759158617796814 0.999998406597814
134.3667478677708 17.142857142857142 80.71820091332248 0.0007068665122759054 0.3597046260834474 0.9999983297532063
134.32618940936024 17.142857142857142 76.94969506032008 0.0007205801326781495 0.49730198090555694 0.9999982646980954
